time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-24 00:00:00+00:00,1,1,,
2025-10-26 00:00:00+00:00,1,1,,
2025-11-02 00:00:00+00:00,1,1,,
2025-11-03 00:00:00+00:00,1,1,,
