time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-31 00:00:00+00:00,1,1,,
2025-04-03 00:00:00+00:00,1,1,,
2025-04-06 00:00:00+00:00,1,1,,
2025-04-11 00:00:00+00:00,1,1,,
2025-04-13 00:00:00+00:00,1,1,,
