time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-14 00:00:00+00:00,1,1,,
2025-10-17 00:00:00+00:00,1,1,,
2025-10-20 00:00:00+00:00,1,1,,
2025-10-24 00:00:00+00:00,1,1,,
2025-10-26 00:00:00+00:00,1,1,,
