time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-03 00:00:00+00:00,1.0,1.0,2,1
2024-12-09 00:00:00+00:00,,,6,1
2024-12-10 00:00:00+00:00,,,4,1
2024-12-13 00:00:00+00:00,,,1,1
