url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,213,90
/tianocore/edk2-libc,114,74
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,70,18
/tianocore/edk2-libc/tree/master/AppPkg,69,20
/tianocore/edk2-libc/tree/master/AppPkg/Applications,58,16
/tianocore/edk2-libc/tree/master/StdLib,47,15
/tianocore/edk2-libc/tree/master/StdLib/LibC,27,8
/tianocore/edk2-libc/tree/master,19,16
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Main/Main.c,14,3
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,10,4
