referrer,views_total,views_unique
Google,244,28
python.org,143,35
github.com,130,20
chipsec.github.io,73,12
Bing,65,6
en.wikipedia.org,56,23
en.m.wikipedia.org,48,21
damn99.com,23,1
discuss.python.org,16,3
edk2.groups.io,9,2
