referrer,views_total,views_unique
python.org,157,61
github.com,134,29
Google,55,19
Bing,38,2
en.wikipedia.org,29,19
discuss.python.org,26,3
s1monsays.com,19,5
ithelp.ithome.com.tw,13,5
en.m.wikipedia.org,7,6
DuckDuckGo,7,1
