url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,275,97
/tianocore/edk2-libc/tree/master/StdLib,167,23
/tianocore/edk2-libc,158,79
/tianocore/edk2-libc/tree/master/AppPkg,119,19
/tianocore/edk2-libc/tree/master/AppPkg/Applications,71,13
/tianocore/edk2-libc/tree/master/StdLib/LibC,63,11
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,54,20
/tianocore/edk2-libc/tree/master,43,19
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Main,30,4
/tianocore/edk2-libc/tree/master/StdLibPrivateInternalFiles,29,8
