referrer,views_total,views_unique
Google,128,21
python.org,101,40
github.com,84,18
Bing,45,4
en.wikipedia.org,34,18
en.m.wikipedia.org,26,16
tianocore.org,19,4
chipsec.github.io,18,3
cn.bing.com,16,5
discuss.python.org,15,5
