referrer,views_total,views_unique
Google,143,23
python.org,49,21
github.com,46,14
chipsec.github.io,11,5
Bing,8,3
copilot.microsoft.com,5,1
sourceforge.net,4,1
DuckDuckGo,3,2
link.csdn.net,3,2
en.wikipedia.org,2,2
