url_path,views_total,views_unique
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,168,23
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,165,72
/tianocore/edk2-libc,121,79
/tianocore/edk2-libc/tree/master/AppPkg,71,14
/tianocore/edk2-libc/tree/master/StdLib,66,18
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8/PyMod-3.6.8,52,4
/tianocore/edk2-libc/tree/master/AppPkg/Applications,48,13
/tianocore/edk2-libc/blob/master/StdLib/LibC/CRT/Ia32/udivdi3.S,40,2
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8/PyMod-3.6.8/Modules,29,3
/tianocore/edk2-libc/tree/master,28,20
