url_path,views_total,views_unique
/tianocore/edk2-libc,121,65
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,30,28
/tianocore/edk2-libc/tree/master/AppPkg,24,15
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,23,9
/tianocore/edk2-libc/issues,22,8
/tianocore/edk2-libc/tree/master,19,13
/tianocore/edk2-libc/tree/master/StdLib,16,16
/tianocore/edk2-libc/issues/115,16,9
/tianocore/edk2-libc/tree/master/AppPkg/Applications,16,9
/tianocore/edk2-libc/pulls,13,4
