url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,121,106
/tianocore/edk2-libc,104,70
/tianocore/edk2-libc/tree/master,39,20
/tianocore/edk2-libc/tree/master/StdLib,35,20
/tianocore/edk2-libc/tree/master/AppPkg,23,18
/tianocore/edk2-libc/tree/master/StdLib/LibC,19,10
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,18,15
/tianocore/edk2-libc/tree/master/AppPkg/Applications,13,11
/tianocore/edk2-libc/tree/master/StdLib/Include,10,5
/tianocore/edk2-libc/releases,8,6
