referrer,views_total,views_unique
python.org,130,43
Google,112,26
github.com,102,20
discuss.python.org,47,4
DuckDuckGo,25,3
en.wikipedia.org,23,17
Bing,10,1
en.m.wikipedia.org,7,7
yuanbao.tencent.com,7,1
s1monsays.com,6,4
