url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,224,88
/tianocore/edk2-libc,161,96
/tianocore/edk2-libc/tree/master/StdLib,119,24
/tianocore/edk2-libc/tree/master/AppPkg,80,27
/tianocore/edk2-libc/tree/master/AppPkg/Applications,55,14
/tianocore/edk2-libc/tree/master/StdLib/LibC,47,10
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,45,16
/tianocore/edk2-libc/tree/master,25,19
/tianocore/edk2-libc/blob/master/Readme.md,23,6
/tianocore/edk2-libc/tree/master/StdLib/LibC/StdLib,16,6
