time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-19 00:00:00+00:00,117,60,109,24
2023-12-20 00:00:00+00:00,135,61,208,33
2023-12-21 00:00:00+00:00,145,107,75,18
2023-12-22 00:00:00+00:00,69,44,96,17
2023-12-23 00:00:00+00:00,45,37,16,7
2023-12-24 00:00:00+00:00,31,31,80,7
2023-12-25 00:00:00+00:00,36,35,57,15
2023-12-26 00:00:00+00:00,43,39,132,16
2023-12-27 00:00:00+00:00,70,45,80,22
2023-12-28 00:00:00+00:00,64,45,86,13
2023-12-29 00:00:00+00:00,50,41,79,17
2023-12-30 00:00:00+00:00,45,38,53,10
2023-12-31 00:00:00+00:00,35,33,29,9
2024-01-01 00:00:00+00:00,37,34,58,9
