referrer,views_total,views_unique
python.org,238,53
Google,185,16
en.wikipedia.org,101,30
github.com,95,16
en.m.wikipedia.org,29,11
discuss.python.org,19,2
tianocore.org,12,2
Bing,9,2
edk2.groups.io,9,2
lab-z.com,7,3
