referrer,views_total,views_unique
python.org,111,46
Google,83,29
github.com,63,24
en.wikipedia.org,49,19
damn99.com,10,4
cn.bing.com,10,4
en.m.wikipedia.org,8,6
chipsec.github.io,6,5
link.csdn.net,5,4
discuss.python.org,5,3
