url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,163,73
/tianocore/edk2-libc,107,70
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,106,23
/tianocore/edk2-libc/tree/master/StdLib,65,17
/tianocore/edk2-libc/tree/master/AppPkg,64,13
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8/PyMod-3.6.8,43,3
/tianocore/edk2-libc/blob/master/StdLib/LibC/CRT/Ia32/udivdi3.S,34,2
/tianocore/edk2-libc/tree/master/AppPkg/Applications,33,11
/tianocore/edk2-libc/tree/master,28,20
/tianocore/edk2-libc/tree/master/StdLib/LibC,22,6
