referrer,views_total,views_unique
Google,120,20
python.org,94,30
github.com,41,12
Bing,27,9
chipsec.github.io,11,5
DuckDuckGo,5,3
blog.csdn.net,3,1
discuss.python.org,3,1
en.wikipedia.org,2,2
Yahoo,2,1
