referrer,views_total,views_unique
Google,166,20
github.com,166,18
python.org,123,40
xiaomi.f.mioffice.cn,107,1
en.wikipedia.org,60,24
chipsec.github.io,26,3
Bing,25,4
discuss.python.org,25,3
en.m.wikipedia.org,22,11
lab-z.com,21,1
