time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-07 00:00:00+00:00,99,54,69,21
2025-03-08 00:00:00+00:00,54,44,26,11
2025-03-09 00:00:00+00:00,36,36,72,11
2025-03-10 00:00:00+00:00,112,89,66,21
2025-03-11 00:00:00+00:00,163,92,27,17
2025-03-12 00:00:00+00:00,137,85,92,27
2025-03-13 00:00:00+00:00,176,71,72,23
2025-03-14 00:00:00+00:00,84,48,82,18
2025-03-15 00:00:00+00:00,53,43,16,11
2025-03-16 00:00:00+00:00,42,38,42,9
2025-03-17 00:00:00+00:00,113,53,75,25
2025-03-18 00:00:00+00:00,160,82,105,21
2025-03-19 00:00:00+00:00,157,75,36,14
2025-03-20 00:00:00+00:00,179,72,42,17
