url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,289,109
/tianocore/edk2-libc,143,65
/tianocore/edk2-libc/tree/master/AppPkg,87,22
/tianocore/edk2-libc/tree/master/StdLib,86,21
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,76,14
/tianocore/edk2-libc/tree/master/AppPkg/Applications,74,18
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/GCCCompilationBKMs.rst,42,8
/tianocore/edk2-libc/tree/master,37,17
/tianocore/edk2-libc/tree/master/StdLib/LibC,30,7
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,14,4
