url_path,views_total,views_unique
/tianocore/edk2-libc,162,114
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,78,71
/tianocore/edk2-libc/tree/master/AppPkg,50,27
/tianocore/edk2-libc/tree/master,43,28
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,39,20
/tianocore/edk2-libc/tree/master/StdLib,34,18
/tianocore/edk2-libc/tree/master/AppPkg/Applications,27,18
/tianocore/edk2-libc/tree/master/StdLib/LibC,20,9
/tianocore/edk2-libc/releases/tag/v3.6.8.1,12,4
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,10,8
