referrer,views_total,views_unique
Google,205,22
github.com,174,37
python.org,117,38
en.wikipedia.org,51,18
Bing,28,6
en.m.wikipedia.org,27,12
chipsec.github.io,22,3
tianocore.org,13,5
ithelp.ithome.com.tw,12,2
damn99.com,9,5
