url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,237,93
/tianocore/edk2-libc,102,62
/tianocore/edk2-libc/tree/master/AppPkg,87,21
/tianocore/edk2-libc/tree/master/AppPkg/Applications,84,20
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,73,18
/tianocore/edk2-libc/tree/master/StdLib,64,19
/tianocore/edk2-libc/tree/master,33,14
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,22,8
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Hello,17,5
/tianocore/edk2-libc/tree/master/StdLib/Include,14,5
