referrer,views_total,views_unique
python.org,176,39
Google,102,14
github.com,95,27
en.wikipedia.org,69,22
Bing,36,3
link.zhihu.com,32,1
en.m.wikipedia.org,23,8
statics.teams.cdn.office.net,17,4
chipsec.github.io,16,7
note.youdao.com,4,1
