url_path,views_total,views_unique
/tianocore/edk2-libc,97,53
/tianocore/edk2-libc/pulls,55,10
/tianocore/edk2-libc/issues,37,12
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,30,27
/tianocore/edk2-libc/tree/master/AppPkg,25,15
/tianocore/edk2-libc/tree/master/AppPkg/Applications,20,11
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,19,14
/tianocore/edk2-libc/tree/master/StdLib,16,9
/tianocore/edk2-libc/pull/118,14,1
/tianocore/edk2-libc/tree/master,13,11
