referrer,views_total,views_unique
python.org,136,67
Google,85,29
github.com,80,21
en.wikipedia.org,35,24
Bing,35,6
tianocore.org,33,1
discuss.python.org,20,5
ithelp.ithome.com.tw,20,2
chipsec.github.io,16,6
DuckDuckGo,16,2
