referrer,views_total,views_unique
github.com,125,31
Google,56,16
Bing,42,7
python.org,40,15
teams.public.onecdn.static.microsoft,3,3
atr-issues.alpha.co.jp,2,1
bitbucket.org,2,1
chatgpt.com,1,1
com.linkedin.android,1,1
discuss.python.org,1,1
