referrer,views_total,views_unique
Google,388,21
python.org,261,49
github.com,182,27
statics.teams.cdn.office.net,121,4
en.wikipedia.org,60,22
tianocore.org,38,2
lab-z.com,22,2
en.m.wikipedia.org,20,10
chipsec.github.io,17,3
qiita.com,15,1
