url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,231,94
/tianocore/edk2-libc,189,80
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,116,23
/tianocore/edk2-libc/tree/master/AppPkg/Applications,112,23
/tianocore/edk2-libc/tree/master/AppPkg,110,26
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/GCCCompilationBKMs.rst,55,4
/tianocore/edk2-libc/tree/master/StdLib,49,15
/tianocore/edk2-libc/tree/master,40,22
/tianocore/edk2-libc/tree/master/StdLib/LibC,28,5
/tianocore/edk2-libc/releases/tag/v3.6.8.1,26,12
