referrer,views_total,views_unique
Google,112,22
python.org,104,39
Bing,25,7
github.com,21,10
chipsec.github.io,9,4
DuckDuckGo,6,3
en.wikipedia.org,4,2
lab-z.com,4,1
blog.csdn.net,3,1
discuss.python.org,3,1
