referrer,views_total,views_unique
github.com,125,34
Google,63,17
python.org,51,16
Bing,27,7
discuss.python.org,10,2
DuckDuckGo,4,1
teams.public.onecdn.static.microsoft,3,3
atr-issues.alpha.co.jp,2,1
bitbucket.org,2,1
chatgpt.com,1,1
