referrer,views_total,views_unique
Google,77,19
python.org,71,39
github.com,61,20
Bing,18,5
discuss.python.org,14,2
ithelp.ithome.com.tw,11,4
en.m.wikipedia.org,8,4
statics.teams.cdn.office.net,6,4
uefi.org,6,1
en.wikipedia.org,5,5
