referrer,views_total,views_unique
Google,250,31
python.org,153,45
Bing,110,3
github.com,108,28
en.wikipedia.org,83,25
discuss.python.org,46,6
cn.bing.com,17,4
chipsec.github.io,16,4
DuckDuckGo,16,1
statics.teams.cdn.office.net,9,1
