referrer,views_total,views_unique
python.org,213,40
Google,90,21
github.com,70,22
en.wikipedia.org,29,19
wiki.ith.intel.com,24,2
Bing,21,3
cn.bing.com,20,2
link.zhihu.com,7,3
chipsec.github.io,6,5
en.m.wikipedia.org,5,3
