referrer,views_total,views_unique
github.com,200,31
Google,151,20
python.org,106,39
damn99.com,77,1
en.wikipedia.org,47,19
en.m.wikipedia.org,16,8
chipsec.github.io,16,4
ithelp.ithome.com.tw,16,2
Bing,12,2
discuss.python.org,11,2
