referrer,views_total,views_unique
python.org,131,66
Google,83,29
github.com,77,21
Bing,35,6
tianocore.org,33,1
en.wikipedia.org,31,22
discuss.python.org,20,5
DuckDuckGo,17,3
ithelp.ithome.com.tw,17,1
chipsec.github.io,15,5
