referrer,views_total,views_unique
Google,263,35
python.org,178,44
en.wikipedia.org,92,32
github.com,32,15
damn99.com,24,1
discuss.python.org,19,3
en.m.wikipedia.org,18,10
chipsec.github.io,12,1
docs.cirrus.com,11,1
com.linkedin.android,9,2
