referrer,views_total,views_unique
python.org,74,41
github.com,60,19
Google,46,18
Bing,25,7
discuss.python.org,14,2
ithelp.ithome.com.tw,11,4
en.m.wikipedia.org,8,4
en.wikipedia.org,6,6
statics.teams.cdn.office.net,6,4
uefi.org,6,1
