referrer,views_total,views_unique
github.com,193,36
Google,114,16
python.org,72,45
en.wikipedia.org,32,20
DuckDuckGo,25,3
Bing,23,3
damn99.com,17,3
chipsec.github.io,11,7
edk2.groups.io,11,2
en.m.wikipedia.org,10,9
