referrer,views_total,views_unique
Google,130,25
python.org,84,40
github.com,57,22
en.wikipedia.org,25,20
s1monsays.com,24,3
wiki.ith.intel.com,15,2
discuss.python.org,11,2
en.m.wikipedia.org,10,6
chipsec.github.io,10,5
DuckDuckGo,10,3
