referrer,views_total,views_unique
github.com,89,31
python.org,80,33
Google,33,8
DuckDuckGo,26,1
Bing,15,1
chipsec.github.io,8,5
wiki.ith.intel.com,3,1
python.p2hp.com,2,1
com.linkedin.android,1,1
en.wikipedia.org,1,1
