referrer,views_total,views_unique
python.org,169,43
Google,138,21
github.com,133,23
en.wikipedia.org,115,25
discuss.python.org,49,6
Bing,29,4
en.m.wikipedia.org,19,9
lab-z.com,12,4
tianocore.org,9,1
yiiyee.cn,8,1
