url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,123,83
/tianocore/edk2-libc,113,79
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,45,20
/tianocore/edk2-libc/tree/master/AppPkg/Applications,32,17
/tianocore/edk2-libc/tree/master/AppPkg,30,17
/tianocore/edk2-libc/tree/master/StdLib,22,11
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,11,5
/tianocore/edk2-libc/tree/master/StdLib/LibC,10,5
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/GCCCompilationBKMs.rst,8,4
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Lua,8,3
