referrer,views_total,views_unique
github.com,199,32
python.org,161,50
Google,122,30
yandex.ru,53,1
en.wikipedia.org,38,23
discuss.python.org,30,5
statics.teams.cdn.office.net,14,2
edk2.groups.io,13,2
en.m.wikipedia.org,12,8
chipsec.github.io,10,3
