referrer,views_total,views_unique
python.org,91,46
Google,77,19
github.com,71,24
wiki.ith.intel.com,30,2
en.wikipedia.org,21,16
cn.bing.com,21,3
chipsec.github.io,19,6
Bing,16,2
yandex.ru,14,1
en.m.wikipedia.org,7,4
