referrer,views_total,views_unique
github.com,228,24
Google,184,19
python.org,145,33
en.wikipedia.org,86,31
en.m.wikipedia.org,71,5
Bing,45,5
damn99.com,36,3
chipsec.github.io,26,4
yandex.ru,22,2
cn.bing.com,19,5
