referrer,views_total,views_unique
Google,520,37
python.org,169,43
en.wikipedia.org,115,30
en.m.wikipedia.org,34,14
edk2.groups.io,33,1
github.com,27,17
damn99.com,24,1
Bing,13,4
docs.cirrus.com,11,1
bugzilla.tianocore.org,9,3
