url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,228,91
/tianocore/edk2-libc,172,85
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,95,20
/tianocore/edk2-libc/tree/master/AppPkg,92,28
/tianocore/edk2-libc/tree/master/AppPkg/Applications,92,21
/tianocore/edk2-libc/tree/master/StdLib,61,21
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/GCCCompilationBKMs.rst,40,9
/tianocore/edk2-libc/tree/master,35,19
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Main/Main.c,28,3
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Hello/Hello.c,21,5
