time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-12 00:00:00+00:00,83,49,66,29
2025-06-13 00:00:00+00:00,138,107,37,16
2025-06-14 00:00:00+00:00,149,39,20,12
2025-06-15 00:00:00+00:00,31,30,18,11
2025-06-16 00:00:00+00:00,103,55,138,28
2025-06-17 00:00:00+00:00,153,60,86,27
2025-06-18 00:00:00+00:00,135,56,58,15
2025-06-19 00:00:00+00:00,124,47,24,15
2025-06-20 00:00:00+00:00,161,123,25,7
2025-06-21 00:00:00+00:00,43,43,26,7
2025-06-22 00:00:00+00:00,54,45,38,10
2025-06-23 00:00:00+00:00,73,56,99,19
2025-06-24 00:00:00+00:00,143,57,40,13
2025-06-25 00:00:00+00:00,139,96,74,28
