referrer,views_total,views_unique
Google,348,28
python.org,234,50
cn.bing.com,106,4
en.wikipedia.org,91,26
github.com,90,17
chipsec.github.io,18,1
en.m.wikipedia.org,15,8
discuss.python.org,10,2
link.zhihu.com,9,2
edk2.groups.io,8,2
