referrer,views_total,views_unique
python.org,92,31
github.com,66,19
Google,48,11
tianocore.org,36,1
cn.bing.com,6,5
en.wikipedia.org,5,3
yhpdek548j.feishu.cn,5,2
chipsec.github.io,5,2
ya.ru,5,2
ithelp.ithome.com.tw,5,1
