time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-09 00:00:00+00:00,165,134,9,7
2026-03-10 00:00:00+00:00,190,164,10,6
2026-03-11 00:00:00+00:00,285,261,11,7
2026-03-12 00:00:00+00:00,220,167,17,7
2026-03-13 00:00:00+00:00,235,186,58,13
2026-03-14 00:00:00+00:00,174,155,6,5
2026-03-15 00:00:00+00:00,119,109,1,1
2026-03-16 00:00:00+00:00,614,520,19,14
2026-03-17 00:00:00+00:00,356,301,39,9
2026-03-18 00:00:00+00:00,551,481,27,11
2026-03-19 00:00:00+00:00,206,194,45,5
2026-03-20 00:00:00+00:00,359,301,40,11
2026-03-21 00:00:00+00:00,149,135,4,3
2026-03-22 00:00:00+00:00,191,180,17,13
