referrer,views_total,views_unique
github.com,201,32
Google,94,13
kagi.com,48,1
python.org,45,26
chipsec.github.io,18,3
Bing,7,4
tianocore.org,7,1
discuss.python.org,6,3
pedro.microchip.com,3,1
duck.ai,2,1
