referrer,views_total,views_unique
Google,223,25
github.com,113,22
python.org,96,35
en.m.wikipedia.org,52,22
en.wikipedia.org,39,18
Bing,31,6
discuss.python.org,31,5
teams.microsoft.com,27,1
damn99.com,23,1
chipsec.github.io,19,6
