referrer,views_total,views_unique
python.org,103,50
Google,54,12
github.com,52,21
wiki.ith.intel.com,30,2
chipsec.github.io,21,7
cn.bing.com,21,3
en.wikipedia.org,19,16
Bing,17,3
yandex.ru,14,1
link.zhihu.com,7,3
