url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,151,90
/tianocore/edk2-libc,117,79
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,53,24
/tianocore/edk2-libc/tree/master/AppPkg/Applications,47,19
/tianocore/edk2-libc/tree/master/AppPkg,40,18
/tianocore/edk2-libc/tree/master/StdLib,37,9
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/GCCCompilationBKMs.rst,22,7
/tianocore/edk2-libc/tree/master/StdLib/LibC,17,5
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Main,12,4
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,11,5
