referrer,views_total,views_unique
Google,125,23
python.org,122,41
github.com,101,21
DuckDuckGo,27,4
en.wikipedia.org,22,18
ithelp.ithome.com.tw,10,3
Bing,10,1
discuss.python.org,8,2
wiki.cisco.com,6,1
en.m.wikipedia.org,3,3
