referrer,views_total,views_unique
Google,203,21
github.com,141,34
python.org,124,40
en.wikipedia.org,31,14
chipsec.github.io,30,5
Bing,27,4
en.m.wikipedia.org,19,9
damn99.com,13,4
lab-z.com,8,4
tianocore.org,8,4
