url_path,views_total,views_unique
/tianocore/edk2-libc,99,77
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,97,49
/tianocore/edk2-libc/tree/master,35,9
/tianocore/edk2-libc/issues,25,5
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,21,13
/tianocore/edk2-libc/tree/master/AppPkg,19,12
/tianocore/edk2-libc/tree/master/StdLib,18,12
/tianocore/edk2-libc/pulls,17,4
/tianocore/edk2-libc/tree/master/AppPkg/Applications,15,10
/tianocore/edk2-libc/commits/master,15,5
