referrer,views_total,views_unique
Google,127,14
en.wikipedia.org,119,17
python.org,100,31
github.com,37,6
tianocore.org,33,1
en.m.wikipedia.org,29,14
lab-z.com,24,5
Bing,22,3
blog.csdn.net,12,2
ya.ru,9,1
