referrer,views_total,views_unique
python.org,131,44
Google,106,23
github.com,101,19
discuss.python.org,47,4
DuckDuckGo,25,3
en.wikipedia.org,21,17
Bing,10,1
yuanbao.tencent.com,7,1
ithelp.ithome.com.tw,6,2
en.m.wikipedia.org,5,5
